product_name,product_description,price,ratings,reviews,product_link,image_link,website,date
"Dell Inspiron 14.0"" 2-in-1 Touch Laptop - 13th Gen Intel Core i7 - 16GB Memory - 1TB SSD","Processor: Intel Intel 13th Generation Core i7, RAM: 16GB, Storage: 1000GB SSD, OS: Windows 11 Home, Display: 14.0 inches 1920 x 1200 (WUXGA)",23571.0,4.7,Excellent performance and premium build quality,https://www.bestbuy.com/site/dell-inspiron-14-0-2-in-1-touch-laptop-13th-gen-intel-core-i7-16gb-memory-1tb-ssd-platinum-silver/6539910.p?skuId=6539910,Not Available,BestBuy,2024-11-02 21:35:26
"Samsung 15.6"" Chromebook - Intel Celeron - 4GB Memory - 64GB eMMC Flash Memory","Processor: Intel Intel Celeron, RAM: 4GB, Storage: 64GB eMMC, OS: Chrome OS, Display: 15.6 inches 1920 x 1080 (Full HD)",7220.0,4.6,Excellent performance and premium build quality,https://www.bestbuy.com/site/samsung-15-6-chromebook-intel-celeron-4gb-memory-64gb-emmc-flash-memory-platinum-titan/6503860.p?skuId=6503860,Not Available,BestBuy,2024-11-02 21:35:30
"Apple Geek Squad Certified Refurbished MacBook Pro 16"" Laptop - Apple M1 Pro chip - 16GB Memory - 1TB SSD","Processor: Apple Apple M1 Pro, RAM: 16GB, Storage: 1000GB SSD, OS: macOS Monterey 12, Display: 16.2 inches 3456 x 2234",92129.0,3.9,"Average performance, decent for daily use",https://www.bestbuy.com/site/geek-squad-certified-refurbished-macbook-pro-16-laptop-apple-m1-pro-chip-16gb-memory-1tb-ssd-space-gray/6544236.p?skuId=6544236,Not Available,BestBuy,2024-11-02 21:35:35
Microsoft Surface Laptop 5 - 15” Touch-Screen - Intel Evo Platform Core i7 with 16GB Memory - 512GB SSD (Latest Model),"Processor: Intel Intel 12th Generation Core i7 Evo Platform, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Home, Display: 15.0 inches 2496 x 1664",18259.0,4.8,Excellent performance and premium build quality,https://www.bestbuy.com/site/microsoft-surface-laptop-5-15-touch-screen-intel-evo-platform-core-i7-with-16gb-memory-512gb-ssd-latest-model-black-metal/6517647.p?skuId=6517647,Not Available,BestBuy,2024-11-02 21:35:40
"Lenovo LOQ 15.6"" Gaming Laptop FHD - Intel Core i5-13420H with 8GB Memory - NVIDIA GeForce RTX 3050 6GB - 1TB SSD","Processor: Intel Intel 13th Generation Core i5, RAM: 8GB, Storage: 1000GB SSD, OS: Windows 11 Home, Display: 15.6 inches 1920 x 1080 (Full HD)",21496.0,4.6,Excellent performance and premium build quality,https://www.bestbuy.com/site/lenovo-loq-15-6-gaming-laptop-fhd-intel-core-i5-13420h-with-8gb-memory-nvidia-geforce-rtx-3050-6gb-1tb-ssd-storm-grey/6534467.p?skuId=6534467,Not Available,BestBuy,2024-11-02 21:35:45
"Dell Inspiron 3420 14"" Touch Laptop - Qualcomm Snapdragon 8cx Gen 2 - 8GB Memory - 256GB SSD","Processor: Qualcomm Qualcomm Snapdragon, RAM: 8GB, Storage: 256GB SSD, OS: Windows 11 Home in S Mode, Display: 14.0 inches 1920 x 1080 (Full HD)",43408.0,4.3,Very good laptop with solid performance,https://www.bestbuy.com/site/dell-inspiron-3420-14-touch-laptop-qualcomm-snapdragon-8cx-gen-2-8gb-memory-256gb-ssd-platinum/6525656.p?skuId=6525656,Not Available,BestBuy,2024-11-02 21:35:50
"Apple Geek Squad Certified Refurbished MacBook Pro - 13"" Display - Intel Core i5 - 8 GB Memory - 128GB Flash Storage","Processor: Intel Intel 7th Generation Core i5, RAM: 8GB, Storage: 128GB SSD, OS: Mac OS, Display: 13.3 inches 2560 x 1600 (Retina)",33199.0,1.5,Performance is not satisfactory,https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-macbook-pro-13-display-intel-core-i5-8-gb-memory-128gb-flash-storage-space-gray/6393723.p?skuId=6393723,Not Available,BestBuy,2024-11-02 21:36:02
"ASUS 17.3"" Chromebook Laptop - Intel Celeron N4500 with  4GB Memory - 64GB eMMC","Processor: Intel Intel Celeron, RAM: 4GB, Storage: 64GB eMMC, OS: Chrome OS, Display: 17.3 inches 1920 x 1080 (Full HD)",6722.0,4.6,Excellent performance and premium build quality,https://www.bestbuy.com/site/asus-17-3-chromebook-laptop-intel-celeron-n4500-with-4gb-memory-64gb-emmc-mineral-grey/6534920.p?skuId=6534920,Not Available,BestBuy,2024-11-02 21:36:06
Microsoft GSRF Surface Laptop 5 – 15” Touch Screen – Intel Evo Platform Core i7 – 32GB Memory – 1TB SSD,"Processor: Intel Intel 12th Generation Core i7 Evo Platform, RAM: 32GB, Storage: 1000GB SSD, OS: Windows 11 Home, Display: 15.0 inches 2256 x 1504",126159.0,Not Available,No reviews available,https://www.bestbuy.com/site/microsoft-gsrf-surface-laptop-5-15-touch-screen-intel-evo-platform-core-i7-32gb-memory-1tb-ssd-black/6561509.p?skuId=6561509,Not Available,BestBuy,2024-11-02 21:36:16
"Dell XPS 15 15.6"" 3.5K OLED Touch-Screen Laptop - 13th Gen Intel Evo i9 - 32GB Memory - NVIDIA GeForce RTX 4060 - 1TB SSD","Processor: Intel Intel 13th Generation Core i9, RAM: 32GB, Storage: 1000GB SSD, OS: Windows 11 Home, Display: 15.6 inches 3456 x 2160",62000.0,4.5,Excellent performance and premium build quality,https://www.bestbuy.com/site/dell-xps-15-15-6-3-5k-oled-touch-screen-laptop-13th-gen-intel-evo-i9-32gb-memory-nvidia-geforce-rtx-4060-1tb-ssd-platinum-silver/6540609.p?skuId=6540609,Not Available,BestBuy,2024-11-02 21:36:26
"Samsung Galaxy Book3 360 2-in-1 15.6"" FHD AMOLED Touch Screen Laptop - Intel 13th Gen Evo Core i7-1360P - 16GB Memory -1TB SSD","Processor: Intel Intel 13th Generation Core i7, RAM: 16GB, Storage: 1000GB SSD, OS: Windows 11 Home, Display: 15.6 inches 1920 x 1080 (Full HD)",32950.0,4.7,Excellent performance and premium build quality,https://www.bestbuy.com/site/samsung-galaxy-book3-360-2-in-1-15-6-fhd-amoled-touch-screen-laptop-intel-13th-gen-evo-core-i7-1360p-16gb-memory-1tb-ssd-graphite/6531070.p?skuId=6531070,Not Available,BestBuy,2024-11-02 21:36:32
"Lenovo Yoga 9i 2-in-1 14"" 2.8K OLED Touchscreen Laptop with Pen - Intel Evo Platform - Core i7-1360P - 16GB Memory - 512GB SSD","Processor: Intel Intel 13th Generation Core i7 Evo Platform, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Home, Display: 14.0 inches 2880 x 1800",32286.0,4.6,Excellent performance and premium build quality,https://www.bestbuy.com/site/lenovo-yoga-9i-2-in-1-14-2-8k-oled-touchscreen-laptop-with-pen-intel-evo-platform-core-i7-1360p-16gb-memory-512gb-ssd-oatmeal/6533953.p?skuId=6533953,Not Available,BestBuy,2024-11-02 21:36:36
"Dell Inspiron 16.0"" 2-in-1 Touch Laptop - AMD Ryzen 7 7730U - 16GB Memory - 1TB SSD","Processor: AMD AMD Ryzen 7 7000 Series, RAM: 16GB, Storage: 1000GB SSD, OS: Windows 11 Home, Display: 16.0 inches 1920 x 1200 (WUXGA)",66399.0,4.8,Excellent performance and premium build quality,https://www.bestbuy.com/site/dell-inspiron-16-0-2-in-1-touch-laptop-amd-ryzen-7-7730u-16gb-memory-1tb-ssd-dark-river-blue/6539905.p?skuId=6539905,Not Available,BestBuy,2024-11-02 21:36:43
"Apple Geek Squad Certified Refurbished MacBook Air® - 13.3"" Display - Intel Core i5 - 8GB Memory - 128GB Flash Storage","Processor: Intel Intel 5th Generation Core i5, RAM: 8GB, Storage: 128GB UFS, OS: Mac OS, Display: 13.3 inches 1440 x 900 (WXGA+)",12449.0,3.0,"Average performance, decent for daily use",https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-macbook-air-13-3-display-intel-core-i5-8gb-memory-128gb-flash-storage-silver/6549237.p?skuId=6549237,Not Available,BestBuy,2024-11-02 21:36:47
"Apple Geek Squad Certified Refurbished MacBook Air - 13.3"" Display - Intel Core i5 - 8GB Memory - 256GB Flash Storage","Processor: Intel Intel 5th Generation Core i5, RAM: 8GB, Storage: 256GB SSD, OS: Mac OS, Display: 13.3 inches 1440 x 900 (WXGA+)",19919.0,Not Available,No reviews available,https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-macbook-air-13-3-display-intel-core-i5-8gb-memory-256gb-flash-storage-silver/6366943.p?skuId=6366943,Not Available,BestBuy,2024-11-02 21:36:51
"Apple Geek Squad Certified Refurbished MacBook Air® - 13.3"" Display - Intel Core i5 - 8GB Memory - 256GB Flash Storage","Processor: Intel Intel 5th Generation Core i5, RAM: 8GB, Storage: 256GB UFS, OS: Mac OS, Display: 13.3 inches 1440 x 900 (WXGA+)",9959.0,5.0,Excellent performance and premium build quality,https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-macbook-air-13-3-display-intel-core-i5-8gb-memory-256gb-flash-storage-silver/6549199.p?skuId=6549199,Not Available,BestBuy,2024-11-02 21:36:55
"Lenovo Yoga 6 2-in-1 13.3"" WUXGA (1920 x 1200) Touch Laptop -Ryzen 7 7730U with 16GB Memory - 512GB SSD","Processor: AMD AMD Ryzen 7 7000 Series, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Home, Display: 13.3 inches 1920 x 1200 (WUXGA)",58182.0,4.7,Excellent performance and premium build quality,https://www.bestbuy.com/site/lenovo-yoga-6-2-in-1-13-3-wuxga-1920-x-1200-touch-laptop-ryzen-7-7730u-with-16gb-memory-512gb-ssd-dark-teal/6533952.p?skuId=6533952,Not Available,BestBuy,2024-11-02 21:37:01
Microsoft Refurbished Surface Pro 7+ - 12.3” Touch Screen – Intel Core i5 – 8GB Memory – 128GB SSD with Black Cover (Latest Model),"Processor: Intel Intel 11th Generation Core i5, RAM: 8GB, Storage: 128GB SSD, OS: Windows 11 Home, Display: 12.3 inches 2736 x 1824",52289.0,3.0,"Average performance, decent for daily use",https://www.bestbuy.com/site/microsoft-refurbished-surface-pro-7-12-3-touch-screen-intel-core-i5-8gb-memory-128gb-ssd-with-black-cover-latest-model-platinum/6583722.p?skuId=6583722,Not Available,BestBuy,2024-11-02 21:37:06
Microsoft Refurbished Surface Pro 8 – 13” Touch Screen – Intel Evo platform Core i7 – 16GB Memory – 256GB SSD – Device Only,"Processor: Intel Intel 11th Gen Core i7-1185G7, RAM: 16GB, Storage: 256GB SSD, OS: Windows 11 Home, Display: 13.0 inches 2880 x 1920",59759.0,Not Available,No reviews available,https://www.bestbuy.com/site/microsoft-refurbished-surface-pro-8-13-touch-screen-intel-evo-platform-core-i7-16gb-memory-256gb-ssd-device-only-graphite/6582954.p?skuId=6582954,Not Available,BestBuy,2024-11-02 21:37:13
"Samsung Geek Squad Certified Refurbished Galaxy Chromebook 2 - 13.3"" QLED Touch-Screen - Intel Core i3 - 8GB Memory - 128GB eMMC","Processor: Intel Intel 10th Generation Core i3, RAM: 8GB, Storage: 128GB eMMC, OS: Chrome OS, Display: 13.3 inches 1920 x 1080 (Full HD)",52289.0,4.7,Excellent performance and premium build quality,https://www.bestbuy.com/site/samsung-geek-squad-certified-refurbished-galaxy-chromebook-2-13-3-qled-touch-screen-intel-core-i3-8gb-memory-128gb-emmc-fiesta-red/6470917.p?skuId=6470917,Not Available,BestBuy,2024-11-02 21:37:22
"MSI Stealth 17.3"" 240hz QHD Gaming Laptop - Intel Core i9-13900H - NVIDIA GeForce RTX 4080 - 2TB SSD - 32GB Memory","Processor: Intel Intel 13th Generation Core i9, RAM: 32GB, Storage: 2000GB SSD, OS: Windows 11 Home, Display: 17.3 inches 2560 x 1440 (QHD)",224099.0,4.1,Very good laptop with solid performance,https://www.bestbuy.com/site/msi-stealth-17-3-240hz-qhd-gaming-laptop-intel-core-i9-13900h-nvidia-geforce-rtx-4080-2tb-ssd-32gb-memory-black/6532168.p?skuId=6532168,Not Available,BestBuy,2024-11-02 21:37:37
"Apple MacBook Pro 13.3"" Laptop - M2 chip - 8GB Memory - 256GB SSD","Processor: Apple Apple M2, RAM: 8GB, Storage: 256GB SSD, OS: macOS Monterey 12, Display: 13.3 inches 2560 x 1600 (Retina)",107817.0,4.9,Excellent performance and premium build quality,https://www.bestbuy.com/site/apple-macbook-pro-13-3-laptop-m2-chip-8gb-memory-256gb-ssd-silver/6509654.p?skuId=6509654,Not Available,BestBuy,2024-11-02 21:37:42
"HP Pavilion - 2-in-1 14"" FHD Laptop - Intel Core i3 - 8GB Memory - 256GB SSD","Processor: Intel Intel 12th Generation Core i3, RAM: 8GB, Storage: 256GB SSD, OS: Windows 11 Home in S Mode, Display: 14.0 inches 1920 x 1280",13860.0,4.5,Excellent performance and premium build quality,https://www.bestbuy.com/site/hp-pavilion-2-in-1-14-fhd-laptop-intel-core-i3-8gb-memory-256gb-ssd-space-blue/6502263.p?skuId=6502263,Not Available,BestBuy,2024-11-02 21:37:46
"LG LG gram 15"" Laptop - Intel Core Ultra 7 - 32GB RAM - 1TB SSD","Processor: Intel Intel Core Ultra 7 Series 1, RAM: 32GB, Storage: 1000GB SSD, OS: Windows 11 Home, Display: 15.6 inches 1920 x 1080 (Full HD)",124499.0,5.0,Excellent performance and premium build quality,https://www.bestbuy.com/site/lg-gram-15-laptop-intel-core-ultra-7-32gb-ram-1tb-ssd-black/6579846.p?skuId=6579846,Not Available,BestBuy,2024-11-02 21:37:50
"Microsoft Geek Squad Certified Refurbished Surface Pro 7 - 12.3"" Touch Screen - Intel Core i3 - 4GB Memory - 128GB SSD","Processor: Intel Intel 10th Generation Core i3, RAM: 4GB, Storage: 128GB SSD, OS: Windows 10 Home, Display: 12.3 inches 2736 x 1824",41499.0,5.0,Excellent performance and premium build quality,https://www.bestbuy.com/site/microsoft-geek-squad-certified-refurbished-surface-pro-7-12-3-touch-screen-intel-core-i3-4gb-memory-128gb-ssd-platinum-with-black-type-cover/6463404.p?skuId=6463404,Not Available,BestBuy,2024-11-02 21:37:56
"Apple Geek Squad Certified Refurbished MacBook Pro - 13"" Display - Intel Core i5 - 8 GB Memory - 256GB Flash Storage","Processor: Intel Intel 7th Generation Core i5, RAM: 8GB, Storage: 256GB SSD, OS: Mac OS, Display: 13.3 inches 2560 x 1600 (Retina)",37349.0,4.0,Very good laptop with solid performance,https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-macbook-pro-13-display-intel-core-i5-8-gb-memory-256gb-flash-storage-space-gray/6469035.p?skuId=6469035,Not Available,BestBuy,2024-11-02 21:38:00
"Apple Apple MacBook Pro 15"" Certified Refurbished - Intel Core i7 2.8GHz - Touch Bar - 16 GB Memory - 256GB SSD (2017)","Processor: Intel Intel 7th Generation Core i7, RAM: 16GB, Storage: 256GB SSD, OS: Mac OS, Display: 15.0 inches 2880 x 1800 (Retina)",41499.0,3.8,"Average performance, decent for daily use",https://www.bestbuy.com/site/apple-macbook-pro-15-certified-refurbished-intel-core-i7-2-8ghz-touch-bar-16-gb-memory-256gb-ssd-2017-space-gray/6453976.p?skuId=6453976,Not Available,BestBuy,2024-11-02 21:38:05
"Apple Apple MacBook Pro 15"" Refurbished 2880x1800 - Intel 8th Gen Core i7 with 16GB Memory - AMD Pro 560X - 512GBSSD","Processor: Intel Intel 8th Generation Core i7, RAM: 16GB, Storage: 512GB SSD, OS: Mac OS, Display: 15.4 inches 2880 x 1800",56439.0,2.0,Performance is not satisfactory,https://www.bestbuy.com/site/apple-macbook-pro-15-refurbished-2880x1800-intel-8th-gen-core-i7-with-16gb-memory-amd-pro-560x-512gbssd-space-gray/6573486.p?skuId=6573486,Not Available,BestBuy,2024-11-02 21:38:10
"Apple Refurbished MacBook Pro - 15"" Display with Touch Bar - Intel Core i7 - 16GB Memory - AMD Radeon Pro 560X - 1TB SSD","Processor: Intel Intel 7th Generation Core i7, RAM: 16GB, Storage: 1000GB SSD, OS: Mac OS, Display: 15.4 inches 2880 x 1800 (Retina)",79679.0,Not Available,No reviews available,https://www.bestbuy.com/site/apple-refurbished-macbook-pro-15-display-with-touch-bar-intel-core-i7-16gb-memory-amd-radeon-pro-560x-1tb-ssd-space-gray/6515454.p?skuId=6515454,Not Available,BestBuy,2024-11-02 21:38:15
"Lenovo Legion Slim 7i 16"" Gaming Laptop WQXGA- Intel Core i9-13900H with 16GB Memory - NVIDIA GeForce RTX 4070 8GB - 1TB SSD","Processor: Intel Intel 13th Generation Core i9, RAM: 16GB, Storage: 1000GB SSD, OS: Windows 11 Home, Display: 16.0 inches 2560 x 1600",51376.0,4.6,Excellent performance and premium build quality,https://www.bestbuy.com/site/lenovo-legion-slim-7i-16-gaming-laptop-wqxga-intel-core-i9-13900h-with-16gb-memory-nvidia-geforce-rtx-4070-8gb-1tb-ssd-storm-grey/6534466.p?skuId=6534466,Not Available,BestBuy,2024-11-02 21:38:21
"HP 17.3"" Laptop - Intel Pentium Silver N5030 - 8GB Memory - 512GB SSD","Processor: Intel Intel Pentium, RAM: 8GB, Storage: 512GB SSD, OS: Windows 11 Home, Display: 17.3 inches 1600 x 900 (HD+)",49799.0,4.7,Excellent performance and premium build quality,https://www.bestbuy.com/site/hp-17-3-laptop-intel-pentium-silver-n5030-8gb-memory-512gb-ssd-natural-silver/6503896.p?skuId=6503896,Not Available,BestBuy,2024-11-02 21:38:26
"Apple Geek Squad Certified Refurbished MacBook Pro - 13"" Display with Touch Bar - Intel Core i7 - 16GB Memory - 512GB SSD","Processor: Intel Intel 8th Generation Core i7, RAM: 16GB, Storage: 512GB SSD, OS: Mac OS, Display: 13.3 inches 2560 x 1600 (Retina)",99599.0,Not Available,No reviews available,https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-macbook-pro-13-display-with-touch-bar-intel-core-i7-16gb-memory-512gb-ssd-space-gray/6544250.p?skuId=6544250,Not Available,BestBuy,2024-11-02 21:38:31
"Razer Geek Squad Certified Refurbished Blade Stealth 13.3"" Laptop - Intel Core i7 - 16GB Memory - GTX 1650 Ti Max-Q -512GB SSD","Processor: Intel Intel 11th Generation Core i7, RAM: 16GB, Storage: 512GB SSD, OS: Windows 10 Home, Display: 13.3 inches 1920 x 1080 (Full HD)",149399.0,Not Available,No reviews available,https://www.bestbuy.com/site/razer-geek-squad-certified-refurbished-blade-stealth-13-3-laptop-intel-core-i7-16gb-memory-gtx-1650-ti-max-q-512gb-ssd-black/6448266.p?skuId=6448266,Not Available,BestBuy,2024-11-02 21:38:37
"Apple Geek Squad Certified Refurbished MacBook Air 15"" Laptop - M2 chip - 16GB Memory - 1TB SSD","Processor: Apple Apple M2, RAM: 16GB, Storage: 1000GB SSD, OS: macOS Ventura, Display: 15.0 inches 2880 x 1864 (Retina)",115784.0,Not Available,No reviews available,https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-macbook-air-15-laptop-m2-chip-16gb-memory-1tb-ssd-space-gray/6583986.p?skuId=6583986,Not Available,BestBuy,2024-11-02 21:38:41
"Apple Geek Squad Certified Refurbished MacBook Pro®  - 15"" Display - Intel Core i7 - 16 GB Memory - 256GB Flash Storage","Processor: Intel Intel 7th Generation Core i7, RAM: 16GB, Storage: 256GB UFS, OS: Mac OS, Display: 15.4 inches 2880 x 1800 (Retina)",199199.0,2.3,Performance is not satisfactory,https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-macbook-pro-15-display-intel-core-i7-16-gb-memory-256gb-flash-storage-space-gray/6549241.p?skuId=6549241,Not Available,BestBuy,2024-11-02 21:38:46
"Microsoft Geek Squad Certified Refurbished Surface Laptop 3 15"" Touch-Screen - AMD Ryzen 7 - 32GB Memory - 1TB SSD","Processor: AMD AMD Ryzen 7 Microsoft Surface Edition, RAM: 32GB, Storage: 1000GB SSD, OS: Windows 10 Home, Display: 15.0 inches 2496 x 1664",186749.0,Not Available,No reviews available,https://www.bestbuy.com/site/microsoft-geek-squad-certified-refurbished-surface-laptop-3-15-touch-screen-amd-ryzen-7-32gb-memory-1tb-ssd-matte-black/6463290.p?skuId=6463290,Not Available,BestBuy,2024-11-02 21:38:52
Microsoft GSRF Surface Laptop Studio – 14.4” Touch Screen – Intel Core i7 -32GB Memory – NVIDIA GeForce RTX 3050 Ti - 1TB SSD,"Processor: Intel Intel 11th Generation Core i7, RAM: 32GB, Storage: 1000GB SSD, OS: Windows 11 Home, Display: 14.4 inches 2400 x 1600",139439.0,Not Available,No reviews available,https://www.bestbuy.com/site/microsoft-gsrf-surface-laptop-studio-14-4-touch-screen-intel-core-i7-32gb-memory-nvidia-geforce-rtx-3050-ti-1tb-ssd-platinum/6561437.p?skuId=6561437,Not Available,BestBuy,2024-11-02 21:39:02
"Apple Geek Squad Certified Refurbished MacBook Pro - 13"" Display with Touch Bar - Intel Core i5 - 8GB Memory - 256GB SSD","Processor: Intel Intel 8th Generation Core i5, RAM: 8GB, Storage: 256GB SSD, OS: Mac OS, Display: 13.3 inches 2560 x 1600 (Retina)",232399.0,4.5,Excellent performance and premium build quality,https://www.bestbuy.com/site/apple-geek-squad-certified-refurbished-macbook-pro-13-display-with-touch-bar-intel-core-i5-8gb-memory-256gb-ssd-space-gray/6556731.p?skuId=6556731,Not Available,BestBuy,2024-11-02 21:39:08
"ASUS Zenbook 15.6"" Laptop FHD - AMD Ryzen 5 with 16GB - 512GB SSD","Processor: AMD AMD Ryzen 5 7000 Series, RAM: 16GB, Storage: 512GB SSD, OS: Windows 11 Home, Display: 15.6 inches 1920 x 1080 (Full HD)",66399.0,1.0,Performance is not satisfactory,https://www.bestbuy.com/site/asus-zenbook-15-6-laptop-fhd-amd-ryzen-5-with-16gb-512gb-ssd-ponder-blue/6605849.p?skuId=6605849,Not Available,BestBuy,2024-11-02 21:39:14
Microsoft Geek Squad Certified Refurbished Surface Book 3 - Intel Core i7 - 32GB - NVIDIA GeForce GTX 1660 Ti Max-Q - 1TB SSD,"Processor: Intel Intel 10th Generation Core i7, RAM: 32GB, Storage: 1000GB SSD, OS: Windows 10 Home, Display: 15.0 inches 3240 x 2160",199199.0,1.0,Performance is not satisfactory,https://www.bestbuy.com/site/microsoft-geek-squad-certified-refurbished-surface-book-3-intel-core-i7-32gb-nvidia-geforce-gtx-1660-ti-max-q-1tb-ssd-platinum/6463495.p?skuId=6463495,Not Available,BestBuy,2024-11-02 21:39:19
"Dell Latitude 7490 Refurbished Laptop -  Intel I5-8350U 1.7GHZ, 16GB RAM, 256GB SSD HD, Webcam, W10P-64","Processor: Intel Intel 8th Generation Core i5, RAM: 16GB, Storage: 256GB SSD, OS: Windows 10 Pro, Display: 14.0 inches 1366 x 768 (HD)",24194.0,3.0,"Average performance, decent for daily use",https://www.bestbuy.com/site/dell-latitude-7490-refurbished-laptop-intel-i5-8350u-1-7ghz-16gb-ram-256gb-ssd-hd-webcam-w10p-64-black/6567250.p?skuId=6567250,Not Available,BestBuy,2024-11-02 21:39:25
